"Species","sampleYear","annualCount","DataSource","LocationID","RunType","SASAP.Region","Lat","Lon","AWC_CODE","location_source","Flag"
"chinook","2008","1111","MandV2016","Chickamin River",NA,"Southeast","55.81748","-130.9333","101-71-10040",NA,NA
"chinook","2008","981","MandV2016","Andrew Creek",NA,"Southeast","56.63997","-132.2","108-40-10150-2008",NA,NA
"chinook","2008","18352","MandV2016","Stikine River",NA,"Southeast","56.69172","-132.2186","108-40-10150",NA,NA
"chinook","2008","120","MandV2016","King Salmon River",NA,"Southeast","58.042","-134.3414","111-17-10100",NA,NA
"chinook","2008","26645","MandV2016","Taku River",NA,"Southeast","58.42412","-133.9709","111-32-10320",NA,NA
"chinook","2008","2905","MandV2016","Chilkat River",NA,"Southeast","59.37214","-135.9433","115-32-10250",NA,NA
"chinook","2008","466","MandV2016","Klukshu (Alsek) River",NA,"Southeast","60.11632","-137.033","182-30-10100",NA,NA
"chinook","2008","1885","MandV2016","Alsek River",NA,"Southeast","59.16582","-138.5576","182-30-10100",NA,NA
"chinook","2008","413","MandV2016","Situk River",NA,"Southeast","59.44609","-139.5678","182-70-10100",NA,"Dup"
"chum","2008","13000","MandV2016","Southern Southeast","summer run","Southeast",NA,NA,NA,NA,NA
"chum","2008","99000","MandV2016","Northern Southeast Inside","summer run","Southeast",NA,NA,NA,NA,NA
"chum","2008","56000","MandV2016","Northern Southeast Outside","summer run","Southeast",NA,NA,NA,NA,NA
"chum","2008","49500","MandV2016","Cholmondeley Sound","fall run","Southeast","55.1393","-132.345","102-40-10430",NA,NA
"chum","2008","1400","MandV2016","Port Camden","fall run","Southeast","56.6291","-133.9904",NA,NA,NA
"chum","2008","11700","MandV2016","Security Bay","fall run","Southeast",NA,NA,"109-45-10100",NA,NA
"chum","2008","8000","MandV2016","Excursion River Fall","fall run","Southeast","58.498","-135.507","114-80-10200",NA,NA
"chum","2008","437000","MandV2016","Chilkat River","fall run","Southeast","59.37214","-135.9433","115-32-10250",NA,NA
"coho","2008","1741","MandV2016","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010",NA,"Dup"
"coho","2008","6210","MandV2016","Klawock River",NA,"Southeast","55.54889","-133.0975","103-60-10470",NA,"Dup"
"coho","2008","95226","MandV2016","Taku River",NA,"Southeast","58.42412","-133.9709","111-32-10320",NA,NA
"coho","2008","600","MandV2016","Auke Creek",NA,"Southeast","58.38052","-134.6419","111-50-10420",NA,"Dup"
"coho","2008","405","MandV2016","Montana Creek",NA,"Southeast","58.38116","-134.5983","111-50-10500-2003",NA,NA
"coho","2008","660","MandV2016","Peterson Creek",NA,"Southeast","58.49472","-134.7872","111-50-10100",NA,NA
"coho","2008","16752","MandV2016","Ketchikan Survey Index",NA,"Southeast",NA,NA,NA,NA,NA
"coho","2008","1117","MandV2016","Sitka Survey Index",NA,"Southeast",NA,NA,NA,NA,NA
"coho","2008","5173","MandV2016","Ford Arm Creek",NA,"Southeast","57.58192","-135.9153","113-73-10030",NA,"Dup"
"coho","2008","6870","MandV2016","Berners River",NA,"Southeast","58.8464","-134.97","115-20-10100",NA,NA
"coho","2008","56369","MandV2016","Chilkat River",NA,"Southeast","59.37214","-135.9433","115-32-10250",NA,"Dup"
"coho","2008","25200","MandV2016","Tsiu River",NA,"Southeast",NA,NA,"192-42-10400-2013",NA,NA
"pink","2008","6290000","MandV2016","Southern Southeast",NA,"Southeast",NA,NA,NA,NA,NA
"pink","2008","1470000","MandV2016","Northern Southeast Inside",NA,"Southeast",NA,NA,NA,NA,NA
"pink","2008","1730000","MandV2016","Northern Southeast Outside",NA,"Southeast",NA,NA,NA,NA,NA
"pink","2008","1232","MandV2016","Situk River",NA,"Southeast","59.44609","-139.5678","182-70-10100",NA,"Dup"
"sockeye","2008","3588","MandV2016","Hugh Smith Lake",NA,"Southeast","55.09855","-130.6461","101-30-10750-0010",NA,"Dup"
"sockeye","2008","20700","MandV2016","McDonald Lake",NA,"Southeast","55.96436","-131.8403","101-80-10680-0020",NA,NA
"sockeye","2008","16178","MandV2016","Mainstem Stikine River",NA,"Southeast",NA,NA,"108-40-10150",NA,NA
"sockeye","2008","10416","MandV2016","Tahltan Lake",NA,"Southeast","58.12213","-131.3207",NA,NA,"Dup"
"sockeye","2008","1763","MandV2016","Speel Lake",NA,"Southeast",NA,NA,"111-33-10300-2020-0010",NA,NA
"sockeye","2008","68059","MandV2016","Taku River",NA,"Southeast","58.42412","-133.9709","111-32-10320",NA,NA
"sockeye","2008","10064","MandV2016","Redoubt Lake",NA,"Southeast","56.86657","-135.2996","113-41-10440-0010",NA,"Dup"
"sockeye","2008","71735","MandV2016","Chilkat Lake",NA,"Southeast",NA,NA,"115-32-10250-2067-3001-0010",NA,NA
"sockeye","2008","33117","MandV2016","Chilkoot Lake",NA,"Southeast",NA,NA,"115-33-10200-0010",NA,NA
"sockeye","2008","8000","MandV2016","East Alsek River",NA,"Southeast","59.10379","-138.5086","182-20-10100",NA,NA
"sockeye","2008","2741","MandV2016","Klukshu River",NA,"Southeast","60.11632","-137.033","182-30-10100",NA,"Dup"
"sockeye","2008","200","MandV2016","Lost River",NA,"Southeast","59.45382","-139.6239","182-80-10100",NA,NA
"sockeye","2008","22520","MandV2016","Situk River",NA,"Southeast","59.44609","-139.5678","182-70-10100",NA,"Dup"
"chinook","2008","91364","MandV2016","Nushagak River",NA,"Bristol Bay","58.90614","-157.7336","325-30-10100",NA,NA
"chinook","2008","6559","MandV2016","Naknek River",NA,"Bristol Bay","58.62404","-156.521","324-20-10140",NA,NA
"chinook","2008","1825","MandV2016","Alagnak River",NA,"Bristol Bay","59.06202","-156.4869","324-10-10150-2010",NA,NA
"chinook","2008","162","MandV2016","Egegik River",NA,"Bristol Bay","58.03904","-156.8564","322-10-10080",NA,NA
"chinook","2008","150","MandV2016","Alexander Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2015",NA,NA
"chinook","2008","439","MandV2016","Campbell Creek",NA,"Cook Inlet",NA,NA,"247-60-10340",NA,NA
"chinook","2008","586","MandV2016","Chuitna River",NA,"Cook Inlet",NA,NA,"247-20-10010",NA,NA
"chinook","2008","2514","MandV2016","Chulitna River",NA,"Cook Inlet",NA,NA,"324-10-10150-2207-3173",NA,NA
"chinook","2008","1795","MandV2016","Chunilna Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2370-3041",NA,NA
"chinook","2008","879","MandV2016","Crooked Creek",NA,"Cook Inlet",NA,NA,"244-30-10050-2024",NA,NA
"chinook","2008","7533","MandV2016","Deshka River",NA,"Cook Inlet",NA,NA,"247-41-10200-2081",NA,NA
"chinook","2008","117","MandV2016","Goose Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2230",NA,NA
"chinook","2008","6570","MandV2016","Kenai River","early run","Cook Inlet","60.50965","-151.107","244-30-10010",NA,NA
"chinook","2008","32290","MandV2016","Kenai River","late run","Cook Inlet","60.50965","-151.107","244-30-10010",NA,NA
"chinook","2008","2004","MandV2016","Lake Creek",NA,"Cook Inlet",NA,NA,"257-41-10200-2053-3170",NA,NA
"chinook","2008","120","MandV2016","Lewis River",NA,"Cook Inlet",NA,NA,"247-30-10070",NA,NA
"chinook","2008","1297","MandV2016","Little Susitna River",NA,"Cook Inlet",NA,NA,"247-41-10100",NA,NA
"chinook","2008","1357","MandV2016","Montana Creek - Cook Inlet",NA,"Cook Inlet",NA,NA,"247-41-10200-2250",NA,NA
"chinook","2008","3039","MandV2016","Prairie Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2370-3301",NA,NA
"chinook","2008","2964","MandV2016","Talachulitna River",NA,"Cook Inlet",NA,NA,"247-41-10200-2053-3205-4053",NA,NA
"chinook","2008","345","MandV2016","Theodore River",NA,"Cook Inlet",NA,NA,"247-30-10080",NA,NA
"chinook","2008","1255","MandV2016","Willow Creek",NA,"Cook Inlet",NA,NA,"247-41-10200-2120",NA,NA
"chinook","2008","5806","MandV2016","Anchor River",NA,"Cook Inlet",NA,NA,"244-10-10010",NA,NA
"chinook","2008","205","MandV2016","Deep Creek",NA,"Cook Inlet",NA,NA,"244-20-10100",NA,NA
"chinook","2008","586","MandV2016","Ninilchik River",NA,"Cook Inlet",NA,NA,"244-20-10090",NA,NA
"chinook","2008","32487","MandV2016","Copper River",NA,"Copper River","60.46359","-144.8892","212-20-10080",NA,NA
"chum","2008","326300","MandV2016","Nushagak River",NA,"Bristol Bay","58.90614","-157.7336","325-30-10100",NA,NA
"chum","2008","4630","MandV2016","Clearwater Creek",NA,"Cook Inlet",NA,NA,"247-41-10300-2007",NA,NA
"chum","2008","1802","MandV2016","Port Graham River",NA,"Cook Inlet","59.324","-151.769",NA,NA,NA
"chum","2008","6200","MandV2016","Dogfish Lagoon",NA,"Cook Inlet",NA,NA,"241-40-10300",NA,NA
"chum","2008","3763","MandV2016","Rocky River",NA,"Cook Inlet",NA,NA,"242-31-10120",NA,NA
"chum","2008","11774","MandV2016","Port Dick Creek",NA,"Cook Inlet",NA,NA,"242-42-10460",NA,NA
"chum","2008","12935","MandV2016","Island Creek",NA,"Cook Inlet",NA,NA,"242-42-10430",NA,NA
"chum","2008","4495","MandV2016","Big Kamishak River",NA,"Cook Inlet",NA,NA,"243-10-10040",NA,NA
"chum","2008","21265","MandV2016","Little Kamishak River",NA,"Cook Inlet",NA,NA,"243-10-10030",NA,NA
"chum","2008","10617","MandV2016","McNeil River",NA,"Cook Inlet","59.11997","-154.2616","243-20-10035",NA,NA
"chum","2008","17535","MandV2016","Bruin River",NA,"Cook Inlet",NA,NA,"243-50-10050",NA,NA
"chum","2008","6502","MandV2016","Ursus Cove",NA,"Cook Inlet","59.5265","-153.7714",NA,NA,NA
"chum","2008","11561","MandV2016","Cottonwood Creek",NA,"Cook Inlet",NA,NA,"248-20-10040",NA,NA
"chum","2008","20042","MandV2016","Iniskin Bay",NA,"Cook Inlet",NA,NA,"248-20-10080",NA,NA
"chum","2008","82068","MandV2016","Eastern District",NA,"Prince William Sound",NA,NA,NA,NA,NA
"chum","2008","50666","MandV2016","Northern District",NA,"Prince William Sound",NA,NA,NA,NA,NA
"chum","2008","48221","MandV2016","Coghill District",NA,"Prince William Sound","61.07256","-147.9109","223-30-13220",NA,NA
"chum","2008","34107","MandV2016","Northwestern District",NA,"Prince William Sound",NA,NA,NA,NA,NA
"chum","2008","20300","MandV2016","Southeastern District",NA,"Prince William Sound",NA,NA,NA,NA,NA
"coho","2008","4868","MandV2016","Fish Creek - Cook Inlet",NA,"Cook Inlet","61.44856","-149.8281","247-50-10330",NA,NA
"coho","2008","1890","MandV2016","Jim Creek",NA,"Cook Inlet",NA,NA,"247-50-10200-2081",NA,NA
"coho","2008","18485","MandV2016","Little Susitna River",NA,"Cook Inlet",NA,NA,"247-41-10100",NA,NA
"coho","2008","76892","MandV2016","Copper River Delta",NA,"Copper River",NA,NA,"212-20-10080",NA,NA
"coho","2008","28932","MandV2016","Bering River",NA,"Copper River",NA,NA,"200-20-10110",NA,NA
"pink","2008","90870","MandV2016","Humpy Creek",NA,"Cook Inlet",NA,NA,"241-14-10510",NA,NA
"pink","2008","5086","MandV2016","China Poot",NA,"Cook Inlet","59.55074","-151.2406","241-15-10370",NA,NA
"pink","2008","14144","MandV2016","Tutka Creek",NA,"Cook Inlet",NA,NA,"241-16-10090",NA,NA
"pink","2008","16557","MandV2016","Barabara Creek",NA,"Cook Inlet",NA,NA,"241-11-10800",NA,NA
"pink","2008","53484","MandV2016","Seldovia River",NA,"Cook Inlet",NA,NA,"241-11-10730",NA,NA
"pink","2008","24720","MandV2016","Port Graham River",NA,"Cook Inlet","59.324","-151.769",NA,NA,NA
"pink","2008","8000","MandV2016","Dogfish Lagoon Creeks",NA,"Cook Inlet","59.2381","-151.8147",NA,NA,NA
"pink","2008","16354","MandV2016","Port Chatham",NA,"Cook Inlet","59.2218","-151.6987",NA,NA,NA
"pink","2008","12491","MandV2016","Windy Bay Right Creek",NA,"Cook Inlet",NA,NA,"242-32-10160",NA,NA
"pink","2008","64068","MandV2016","Windy Bay Left Creek",NA,"Cook Inlet",NA,NA,"242-32-10170",NA,NA
"pink","2008","90876","MandV2016","Rocky River",NA,"Cook Inlet",NA,NA,"242-31-10120",NA,NA
"pink","2008","34228","MandV2016","Port Dick Creek",NA,"Cook Inlet",NA,NA,"242-42-10460",NA,NA
"pink","2008","49719","MandV2016","Island Creek",NA,"Cook Inlet",NA,NA,"242-42-10430",NA,NA
"pink","2008","12300","MandV2016","S. Nuka Island Creek",NA,"Cook Inlet",NA,NA,"232-15-10260",NA,NA
"pink","2008","9546","MandV2016","Desire Lake Creek",NA,"Cook Inlet",NA,NA,"232-23-10120",NA,NA
"pink","2008","150717","MandV2016","Bruin River",NA,"Cook Inlet",NA,NA,"243-50-10050",NA,NA
"pink","2008","20434","MandV2016","Sunday Creek",NA,"Cook Inlet",NA,NA,"248-10-10002",NA,NA
"pink","2008","17400","MandV2016","Brown's Peak Creek",NA,"Cook Inlet",NA,NA,"248-10-10040",NA,NA
"pink","2008","860944","MandV2016","All Districts Combined",NA,"Prince William Sound",NA,NA,NA,NA,NA
"sockeye","2008","2757912","MandV2016","Kvichak River",NA,"Bristol Bay","59.32839","-155.8972","324-10-10150",NA,NA
"sockeye","2008","2180502","MandV2016","Alagnak River",NA,"Bristol Bay","59.06202","-156.4869","324-10-10150-2010",NA,NA
"sockeye","2008","2472690","MandV2016","Naknek River",NA,"Bristol Bay","58.62404","-156.521","324-20-10140",NA,NA
"sockeye","2008","1259568","MandV2016","Egegik River",NA,"Bristol Bay","58.03904","-156.8564","322-10-10080",NA,NA
"sockeye","2008","596332","MandV2016","Ugashik River",NA,"Bristol Bay","57.55815","-156.7963","321-10-10020",NA,NA
"sockeye","2008","1724676","MandV2016","Wood River",NA,"Bristol Bay","59.27149","-158.5822","325-30-10100-2031",NA,NA
"sockeye","2008","1054704","MandV2016","Igushik River",NA,"Bristol Bay","59.0459","-159.2664","325-10-10010",NA,NA
"sockeye","2008","492546","MandV2016","Nushagak River",NA,"Bristol Bay","58.90614","-157.7336","325-30-10100",NA,NA
"sockeye","2008","205680","MandV2016","Togiak River",NA,"Bristol Bay","59.52652","-159.72","326-00-10400",NA,NA
"sockeye","2008","62030","MandV2016","Crescent River",NA,"Cook Inlet","60.24844","-152.5831","245-30-10010",NA,NA
"sockeye","2008","19339","MandV2016","Fish Creek - Cook Inlet",NA,"Cook Inlet","61.44856","-149.8281","247-50-10330",NA,NA
"sockeye","2008","324880","MandV2016","Kasilof River",NA,"Cook Inlet","60.38652","-151.3001","244-30-10050",NA,NA
"sockeye","2008","703979","MandV2016","Kenai River",NA,"Cook Inlet","60.50965","-151.107","244-30-10010",NA,NA
"sockeye","2008","25247","MandV2016","Packers Creek",NA,"Cook Inlet",NA,NA,"246-20-10020",NA,NA
"sockeye","2008","30989","MandV2016","Russian River","early run","Cook Inlet",NA,NA,"244-30-10010-2158",NA,NA
"sockeye","2008","46638","MandV2016","Russian River","late run","Cook Inlet",NA,NA,"244-30-10010-2158",NA,NA
"sockeye","2008","90180","MandV2016","Yentna River",NA,"Cook Inlet","61.63226","-150.5623","247-41-10200-2053",NA,NA
"sockeye","2008","73469","MandV2016","Chelatna Lake",NA,"Cook Inlet","62.47308","-151.4545","247-41-10200-2053-3170-0010",NA,NA
"sockeye","2008","54304","MandV2016","Judd Lake",NA,"Cook Inlet","61.57055","-151.5575","247-41-10200-2053-3205-4053-5066-0010",NA,NA
"sockeye","2008","35040","MandV2016","Larson Lake",NA,"Cook Inlet","62.33866","-149.892","247-41-10200-2370-3080-0010",NA,NA
"sockeye","2008","11993","MandV2016","English Bay",NA,"Cook Inlet","59.34826","-151.9182","241-30-10500",NA,NA
"sockeye","2008","23933","MandV2016","Delight Lake",NA,"Cook Inlet","59.55109","-150.2793","232-23-10100-0010",NA,NA
"sockeye","2008","10700","MandV2016","Desire Lake",NA,"Cook Inlet","59.59665","-150.2527","232-23-10120-0010",NA,NA
"sockeye","2008","9264","MandV2016","Bear Lake",NA,"Cook Inlet",NA,NA,"231-30-10080-2010-3065-4010-0010",NA,NA
"sockeye","2008","4200","MandV2016","Aialik Lake",NA,"Cook Inlet","59.90721","-149.7385","232-40-10230-0020",NA,NA
"sockeye","2008","10000","MandV2016","Mikfik Lake",NA,"Cook Inlet",NA,NA,"243-20-10050-0010",NA,NA
"sockeye","2008","10653","MandV2016","Chenik Lake",NA,"Cook Inlet","59.20459","-154.2085","243-30-10200-0010",NA,NA
"sockeye","2008","3200","MandV2016","Amakdedori Creek",NA,"Cook Inlet",NA,NA,"243-40-10010",NA,NA
"sockeye","2008","480597","MandV2016","Upper Copper River",NA,"Copper River",NA,NA,"212-20-10080",NA,NA
"sockeye","2008","67950","MandV2016","Copper River Delta",NA,"Copper River",NA,NA,"212-20-10080",NA,NA
"sockeye","2008","18196","MandV2016","Bering River",NA,"Copper River",NA,NA,"200-20-10110",NA,NA
"sockeye","2008","29298","MandV2016","Coghill Lake",NA,"Prince William Sound","61.09501","-147.8173","223-30-13220-0010",NA,NA
"sockeye","2008","18495","MandV2016","Eshamy Lake",NA,"Prince William Sound","60.44914","-148.1182","225-30-15110-0010",NA,NA
"chinook","2008","2155","MandV2016","Goodnews River (North Fork)",NA,"Kuskokwim","59.10694","-161.4765","335-00-10850-0020",NA,NA
"chinook","2008","2223","MandV2016","Goodnews River (Middle Fork)",NA,"Kuskokwim","59.15992","-160.6119","335-00-10850-2090",NA,"Dup"
"chinook","2008","128978","MandV2016","Kuskokwim River",NA,"Kuskokwim","61.10037","-160.9961","335-20-16600",NA,NA
"chinook","2008","9750","MandV2016","Kogrukluk River",NA,"Kuskokwim","60.8481","-157.8525","335-20-16600-2830-3431",NA,"Dup"
"chinook","2008","5275","MandV2016","Kwethluk River",NA,"Kuskokwim","60.32648","-160.8528","335-10-16600-2710-3010",NA,NA
"chinook","2008","701","MandV2016","Tuluksak River",NA,"Kuskokwim","60.9869","-160.5502","335-10-16600-2850",NA,NA
"chinook","2008","2563","MandV2016","George River",NA,"Kuskokwim","61.91879","-157.6939","335-20-16600-2741",NA,"Dup"
"chinook","2008","1074","MandV2016","Kisaralik River",NA,"Kuskokwim","60.85806","-161.2369","335-10-16600-2710-3050",NA,NA
"chinook","2008","3222","MandV2016","Aniak River",NA,"Kuskokwim","61.50958","-159.3819","335-20-16600-2400",NA,NA
"chinook","2008","589","MandV2016","Salmon River (Aniak)",NA,"Kuskokwim","61.06278","-159.1944","335-20-16600-2400",NA,"Dup"
"chinook","2008","290","MandV2016","Cheeneetnuk River",NA,"Kuskokwim",NA,NA,"335-30-16600-2070-3029",NA,NA
"chinook","2008","177","MandV2016","Gagaryah River",NA,"Kuskokwim",NA,NA,"335-30-16600-2070-3083",NA,NA
"chinook","2008","1033","MandV2016","Salmon River (Pitka Fork)",NA,"Kuskokwim","62.89149","-154.577","335-30-16600-2300-3055",NA,NA
"chinook","2008","4242","MandV2016","Andreafsky River (East Fork)",NA,"Yukon","62.14938","-162.8009","334-20-11000-2451-3030",NA,NA
"chinook","2008","992","MandV2016","Anvik River",NA,"Yukon","62.96721","-160.7075","334-30-11000-2701",NA,NA
"chinook","2008","922","MandV2016","Nulato River",NA,"Yukon","64.72807","-158.1924","334-35-11000-2091",NA,NA
"chinook","2008","487","MandV2016","Gisasa River",NA,"Yukon","65.23725","-157.7509","334-40-11000-2125-3055",NA,NA
"chinook","2008","3208","MandV2016","Chena River",NA,"Yukon","64.82395","-147.2763","334-40-11000-2490-3301",NA,NA
"chinook","2008","5415","MandV2016","Salcha River",NA,"Yukon","64.48254","-146.6785","334-40-11000-2490-3329",NA,NA
"chinook","2008","33883","MandV2016","Mainstem Yukon River (Canada)",NA,"Yukon","64.679","-140.999","334-30-11000",NA,NA
"chinook","2008","237","MandV2016","Kwiniuk River",NA,"Norton Sound","64.71955","-162.0181","333-30-10500",NA,NA
"chinook","2008","903","MandV2016","Unalakleet River (North Fork)",NA,"Norton Sound","63.89104","-160.4784","333-60-10100-2331",NA,NA
"chum","2008","39548","MandV2016","Goodnews River (Middle Fork)",NA,"Kuskokwim","59.15992","-160.6119","335-00-10850-2090",NA,"Dup"
"chum","2008","44744","MandV2016","Kogrukluk River",NA,"Kuskokwim","60.8481","-157.8525","335-20-16600-2830-3431",NA,"Dup"
"chum","2008","427911","MandV2016","Aniak River",NA,"Kuskokwim","61.50958","-159.3819","335-20-16600-2400",NA,NA
"chum","2008","57259","MandV2016","Andreafsky River (East Fork)",NA,"Yukon","62.14938","-162.8009","334-20-11000-2451-3030",NA,NA
"chum","2008","374928","MandV2016","Anvik River",NA,"Yukon","62.96721","-160.7075","334-30-11000-2701",NA,NA
"chum","2008","681000","MandV2016","Yukon River Drainage",NA,"Yukon",NA,NA,"334-30-11000",NA,NA
"chum","2008","264000","MandV2016","Tanana River",NA,"Yukon","64.97928","-150.8455","334-40-11000-2490",NA,NA
"chum","2008","23000","MandV2016","Delta River",NA,"Yukon","64.15418","-145.8598","334-40-11000-2490-3390",NA,NA
"chum","2008","248000","MandV2016","Upper Yukon River Tributaries",NA,"Yukon",NA,NA,"334-30-11000",NA,NA
"chum","2008","178000","MandV2016","Chandalar River",NA,"Yukon","66.60917","-146.0042","334-40-11000-2925",NA,NA
"chum","2008","50000","MandV2016","Sheenjek River",NA,"Yukon","66.73944","-144.5644","334-45-11000-2001-3075",NA,NA
"chum","2008","20000","MandV2016","Fishing Branch River",NA,"Yukon","66.5","-138.4167",NA,NA,NA
